ionA ionB gAB
Co:2+ Tb:4+ 0.43389568313092464
Sn:4+ V:2+ 0.43367279739424053
As:3+ Sm:3+ 0.4335189501712319
Cr:3+ Cu:3+ 0.4333572216568994
Au:3+ In:3+ 0.43333359634526325
Ce:3+ Te:4+ 0.4330032899672213
Mn:2+ Re:7+ 0.43281924070920125
Ru:6+ Se:6+ 0.43254451299659324
Mg:2+ Ta:4+ 0.4323657160024003
Bi:3+ Br:1- 0.4322398525693056
Co:2+ Nd:3+ 0.4321223677734866
As:5+ Cd:2+ 0.4320872113332822
Mn:4+ Tm:2+ 0.43199465887843497
Au:3+ Cr:3+ 0.43171127184912733
Ag:3+ Eu:3+ 0.43150876502773877
Bi:5+ Tl:1+ 0.4314080627402049
Mo:4+ Si:4+ 0.43034403208133387
Mg:2+ Sr:2+ 0.4303185067460127
Ni:3+ Tb:4+ 0.43029824958656415
Pd:2+ Re:7+ 0.43018133306460526
Fe:6+ Se:6+ 0.42978053137826616
Cr:4+ Se:6+ 0.4290670355196137
Pa:4+ U:4+ 0.42903882051559616
Am:4+ Ir:4+ 0.4286843803991976
Cl:1- Na:1+ 0.428506721920771
Al:3+ Fe:4+ 0.42833320700750366
Tb:4+ Te:4+ 0.4280695377991016
Bi:5+ Ce:4+ 0.4277798753783965
Ru:7+ Th:4+ 0.4276184747298223
Pr:3+ Ti:4+ 0.4275546397728028
Ag:3+ Co:2+ 0.4265621410514122
Ru:3+ Ta:5+ 0.4265045623127604
Pr:4+ Te:4+ 0.4262665626907521
Bi:3+ Cu:1+ 0.42609965676569317
Ge:4+ Nb:4+ 0.4260974163126502
Nd:2+ Th:4+ 0.42574385992844316
Ir:4+ Mo:4+ 0.42573298463609094
Ag:1+ Bi:5+ 0.4256287163196388
Ru:6+ Zn:2+ 0.4255899590990345
Ni:2+ Tm:2+ 0.4255346255276431
Ga:3+ U:4+ 0.42533492536253376
Sc:3+ Zr:3+ 0.4249494100510705
Re:7+ Ta:5+ 0.4248894862402395
Co:3+ Nb:5+ 0.42435162369894724
Be:2+ Te:6+ 0.423946321769205
Bi:3+ Np:4+ 0.42372853269119104
Cu:2+ S:6+ 0.4236492931546675
Pt:4+ Th:4+ 0.4232305492475028
Al:3+ Nb:5+ 0.42317053264840165
Fe:6+ Zn:2+ 0.42284124038454923
Eu:3+ Yb:2+ 0.4226347911881124
Ag:3+ Fe:3+ 0.4222356898566242
Gd:3+ Hf:4+ 0.42220458381133935
Mo:6+ Ru:6+ 0.421817140231673
Fe:2+ Pd:4+ 0.421296848846314
I:5+ U:4+ 0.4210674333867885
Cr:2+ U:4+ 0.42092457199281336
Ir:4+ V:3+ 0.42061977463480305
D:1+ Hg:2+ 0.42059067800673333
Eu:3+ Zr:4+ 0.420526909115253
Mn:4+ Pd:3+ 0.4203883065234169
Cu:3+ Pd:2+ 0.420159053202883
Ag:1+ D:1+ 0.4197363178688685
In:1+ Th:4+ 0.4196093576246511
Nb:5+ Os:7+ 0.4195750696166963
Na:1+ Pr:4+ 0.419339679636797
Pd:2+ Rh:5+ 0.4193222611073109
Np:4+ Pr:3+ 0.41876380778281536
Co:2+ U:3+ 0.41871650745290084
Mn:4+ Rh:2+ 0.41861634554337335
Br:1- Cs:1+ 0.41812611013525974
Fe:4+ Ga:3+ 0.41807559965315394
Co:2+ Mo:5+ 0.4179308462033618
Co:2+ Yb:2+ 0.4177146990757824
Ge:4+ Po:4+ 0.4176927562948783
Se:4+ Tc:4+ 0.41763176134482055
As:5+ Sm:3+ 0.4174180244982335
Ag:3+ Er:3+ 0.41684457796362084
Ti:2+ U:6+ 0.4167729218403584
Fe:4+ Pb:2+ 0.4167343513776055
Tb:3+ Te:6+ 0.4166521878341244
Sb:3+ W:3+ 0.4166196853051241
Er:3+ Si:4+ 0.4166089291585652
Cr:4+ Mn:2+ 0.41657656654926184
Bk:3+ Eu:3+ 0.4162683699627601
Pd:3+ U:4+ 0.4162526954181853
Au:3+ Sc:3+ 0.4159645171079983
Lu:3+ Nb:4+ 0.41571814447446553
Te:4+ Y:3+ 0.4155618692200878
Ni:2+ Pr:3+ 0.41512186428240405
Co:4+ Ti:4+ 0.41487570426510306
Ag:2+ Co:2+ 0.4145295911076599
Rh:2+ U:4+ 0.41449816627768954
Pb:2+ Pr:4+ 0.4143717178825931
Nb:3+ Sb:3+ 0.4143060210047038
As:5+ Mn:4+ 0.41389687124171803
Cd:2+ Ga:3+ 0.4132905396352428
Dy:3+ Si:4+ 0.4132874199926669
Ho:2+ U:4+ 0.41325023605609085
Gd:3+ Os:7+ 0.41303881720357566
Ru:4+ W:5+ 0.41286435312129344
Lu:3+ Sr:2+ 0.41283901950741836
Ir:6+ Ru:4+ 0.4127924109202804
Pu:4+ Tb:3+ 0.4126268665084578
Cr:5+ Sm:3+ 0.4125600937592534
Ce:3+ Cm:3+ 0.41202917802886013
Tm:3+ U:5+ 0.41170924981079404
Nd:3+ Yb:2+ 0.41151855565660694
Tb:4+ Tm:3+ 0.41137881654049574
Re:6+ Ta:5+ 0.4110559997131186
Ce:3+ Np:3+ 0.4108858209398897
Zr:3+ Zr:4+ 0.4104694037888072
Na:1+ U:4+ 0.4104193557527212
Ru:4+ Te:6+ 0.4099720077829228
Ho:3+ Si:4+ 0.4099298651491068
Ni:3+ Te:4+ 0.4098688763393367
Bi:3+ Fe:3+ 0.40985255825421324
Ir:4+ Tc:4+ 0.4096747984440975
Ge:4+ Mn:6+ 0.4096600481619353
Pr:4+ Tm:3+ 0.4096543336577221
Pr:2+ Y:3+ 0.40958793795682175
Os:4+ Se:4+ 0.40957408249418364
Be:2+ Ru:6+ 0.40955608442609
B:3+ Fe:3+ 0.40954923175374214
Ir:4+ Nb:4+ 0.4094651691596523
Mn:3+ Na:1+ 0.40944565668921695
Po:4+ Se:4+ 0.40918459851180106
Ag:1+ U:6+ 0.40912660446300186
Ir:4+ La:3+ 0.4090909973423417
Dy:2+ Ga:3+ 0.40857684753142715
Fe:2+ Th:4+ 0.40853844433503567
Ac:3+ Y:3+ 0.4083237329984154
Bk:3+ Ti:3+ 0.408152566302319
Pt:4+ Tl:1+ 0.40814738065020945
Gd:3+ P:5+ 0.40814152003466997
Ni:3+ Yb:3+ 0.40798755139829046
B:3+ Dy:3+ 0.4076103990609227
Br:3+ Pd:2+ 0.40727817309653225
Be:2+ Fe:6+ 0.4070326067795151
Li:1+ Os:7+ 0.4067425090902877
Ru:7+ W:6+ 0.40632618629867173
Pr:2+ U:4+ 0.4060349243261413
D:1+ Pt:2+ 0.4059154008615739
Mo:5+ Ti:4+ 0.4057106171957834
Pu:6+ U:6+ 0.40548531807165633
Au:3+ Ni:2+ 0.4054118539641636
Be:2+ Cf:3+ 0.4048134029333488
Ag:3+ Tm:3+ 0.4044905594061904
Gd:3+ Mn:2+ 0.40427862505472234
Nb:5+ Tl:3+ 0.4040667021860843
B:3+ Dy:2+ 0.4039577940563074
Hf:4+ Ta:5+ 0.40387840713187445
Mo:3+ U:6+ 0.40376540434056873
Eu:3+ I:5+ 0.40368972316232604
Au:3+ Tb:3+ 0.4035231149803112
Eu:3+ Y:2+ 0.4033462538311468
Sm:3+ Ti:4+ 0.40306722205856776
Co:2+ Te:4+ 0.40294169197553253
Li:1+ Pb:2+ 0.4024800279366901
Ru:7+ U:4+ 0.40236327319834214
Sr:2+ V:3+ 0.40233850080228134
Nd:3+ Sm:2+ 0.40210989976827516
Ac:3+ Ce:3+ 0.4020542954443007
Cs:1+ Sc:3+ 0.4018329245270243
Br:1- Sb:3+ 0.4017773580076054
Al:3+ Cr:6+ 0.4016889945549294
Eu:3+ Re:7+ 0.4015052064883209
Tc:7+ Zr:4+ 0.40090748804600423
Mo:4+ Ti:3+ 0.4006464530524737
Nd:2+ U:4+ 0.4006073854532631
Ru:4+ Tc:4+ 0.3997434798641908
Ti:4+ Yb:3+ 0.3993436783049564
Be:2+ Hg:2+ 0.3993114910171595
Ac:3+ Zr:4+ 0.3992704594315271
Bk:3+ Na:1+ 0.39923823292507615
K:1+ Pd:2+ 0.3989633766086595
Ni:4+ Zr:4+ 0.3987509398974239
Mn:3+ Mo:5+ 0.3985164999097625
Pt:4+ U:4+ 0.3983022047730374
Ce:3+ W:6+ 0.3981448618040312
Ce:3+ Nd:2+ 0.3977812087450981
B:3+ Yb:2+ 0.39748309961963335
Cd:2+ Ta:4+ 0.39729724182880943
Ge:4+ Pb:2+ 0.3972870989411686
Ti:2+ Zr:4+ 0.39725669444243394
N:3- V:3+ 0.3969014336551422
Ru:7+ Zr:4+ 0.3967782265110909
Ba:2+ Dy:3+ 0.3962689170200937
Cd:2+ Mn:4+ 0.39624628855367927
Eu:3+ Ho:2+ 0.3961911844096817
Pd:4+ Rh:4+ 0.3961163602033329
Cr:6+ Re:7+ 0.395941318065649
I:5+ Ni:3+ 0.39581670272063835
Al:3+ Ir:6+ 0.39580606354727166
Ag:1+ U:4+ 0.3955327673593359
Fe:3+ Rb:1+ 0.3955239186577223
Ir:6+ Tl:1+ 0.39544192888402746
Ni:3+ Te:6+ 0.3953376963979036
Cs:1+ Hf:4+ 0.3952345732267563
As:5+ Zr:4+ 0.3950185353508702
Os:7+ Ta:5+ 0.39498802375062453
Mg:2+ Ru:3+ 0.3944312579398355
In:1+ Ir:4+ 0.39439208803816267
Bi:3+ Ca:2+ 0.39414364010865127
Au:1+ Bi:5+ 0.3940832113668852
K:1+ Ti:4+ 0.3940645368154914
Ni:4+ Ru:4+ 0.39404363372594364
Ge:2+ Te:4+ 0.39372280877710525
Re:7+ Ti:3+ 0.3936890443099691
Re:4+ Zr:4+ 0.39328023535874423
Al:3+ Cr:2+ 0.3932045540876886
Sm:3+ U:6+ 0.39202295736937925
Pd:2+ Ru:5+ 0.3919369565927537
Te:4+ Tm:3+ 0.39184768575578227
Be:2+ Mn:7+ 0.39180007907492687
Bi:3+ Ho:3+ 0.3917353076634669
Bi:5+ Cr:3+ 0.3916319339784402
Pb:2+ Sm:2+ 0.3914469685309045
Al:3+ Re:7+ 0.3913034092312061
Ti:3+ Zr:3+ 0.39113926812822186
Ti:3+ Zn:2+ 0.3909608528001225
Au:3+ Eu:3+ 0.3906615743421458
Fe:2+ Np:4+ 0.3904429702482904
F:1- Li:1+ 0.39032392743836797
Ce:3+ Th:3+ 0.39023435067281753
Mn:4+ N:5+ 0.390160992536939
Ho:3+ I:1- 0.39003973241983797
Th:4+ W:4+ 0.3900286178289528
Er:3+ I:5+ 0.3899709250842991
Ir:6+ Ti:4+ 0.38979696687044724
Ti:4+ W:5+ 0.3897167808664231
Ca:2+ Fe:4+ 0.3896950246703919
Er:3+ Te:6+ 0.38955352683476063
Pu:4+ Te:4+ 0.38941644785483376
Cr:6+ Nd:3+ 0.38925205359198267
C:4+ S:6+ 0.3890375501179628
Ag:1+ U:5+ 0.3885792510943018
Re:4+ Ru:4+ 0.38857144879704414
Eu:3+ Re:6+ 0.3885029859879835
Fe:2+ Mn:4+ 0.3884429409863182
Ti:4+ V:5+ 0.38745561717184274
C:4+ Hg:2+ 0.38728924919799096
Co:3+ U:5+ 0.38691565639134134
Eu:3+ N:3- 0.3868524800314364
Ru:3+ Ti:4+ 0.38676174444628636
Ce:3+ Os:7+ 0.3867287471648835
Ag:1+ Sn:4+ 0.3864020855358799
N:5+ U:4+ 0.3862454887679596
Mn:4+ Ru:5+ 0.3855432617465762
V:3+ Zr:3+ 0.38539637571667584
K:1+ Te:4+ 0.3852660151845881
Bi:3+ Sm:2+ 0.385240378550302
Co:2+ Ru:6+ 0.38510379820055185
Bi:3+ Se:2- 0.38487344826062997
Pb:2+ S:2- 0.3844497005814826
Ga:3+ Ge:2+ 0.38411769045599553
Ga:3+ V:5+ 0.3838959359500342
Cr:2+ Ga:3+ 0.3837881981764762
Tc:4+ Te:4+ 0.3834700673646946
Fe:2+ Pr:3+ 0.3832074035950581
Ge:2+ Pb:2+ 0.38282029918597654
Co:2+ Fe:6+ 0.3827309831861394
Hf:4+ Rh:3+ 0.38266118432277624
I:7+ Si:4+ 0.38265151695996275
As:5+ Ca:2+ 0.3824635217799369
N:3- Sc:3+ 0.382314950475506
Pt:4+ Tb:4+ 0.3822602356323734
Cs:1+ Tm:3+ 0.3821532288698187
Eu:3+ Hf:4+ 0.38165431271911837
Ag:1+ Ag:3+ 0.3816477805989511
Bi:3+ Ta:5+ 0.381425000836341
Rh:2+ Ti:4+ 0.3811284739486031
Ru:7+ V:5+ 0.38090002637096654
Hg:2+ Sr:2+ 0.3805600393940445
Pr:3+ Ru:5+ 0.3801863345137426
Dy:3+ Zn:2+ 0.3797482376137884
Dy:3+ U:3+ 0.37965380580393787
B:3+ Cr:3+ 0.37949379439529213
Ga:3+ Pd:3+ 0.3794639869193448
B:3+ Y:2+ 0.3793462482898623
Ho:3+ Ti:4+ 0.37917317277306056
Rb:1+ Zr:4+ 0.37903820356316403
Dy:3+ Mo:5+ 0.3789414400907382
Ce:4+ La:3+ 0.3785735737512719
I:5+ Tm:3+ 0.37841336070650317
Ge:4+ Sc:3+ 0.3783971881977074
Na:1+ Rh:4+ 0.37838417555672516
Co:3+ Dy:2+ 0.3783222400891538
Dy:3+ Sn:2+ 0.37826760945427335
As:3+ Rh:3+ 0.37788244102777696
K:1+ Pt:4+ 0.3777520439989627
Au:3+ Er:3+ 0.3773855186297021
Cr:5+ Y:3+ 0.37735812936636015
Mn:2+ Th:4+ 0.37723903633513906
Cs:1+ Rh:3+ 0.37715859669098656
Ag:2+ Cd:2+ 0.37710266309442636
Ni:3+ V:4+ 0.37702573177974014
B:3+ Ni:2+ 0.3769915245176881
Cu:2+ Tb:4+ 0.3765015762844097
Al:3+ Eu:3+ 0.37644412548461226
Pr:4+ Yb:3+ 0.37637660551111307
Ti:3+ W:3+ 0.375949734324567
Ag:3+ Pt:4+ 0.37586330784914534
Pt:4+ Sc:3+ 0.3757860314657546
Ti:3+ V:2+ 0.3757845245718079
Ti:3+ Tm:3+ 0.37568098289285345
Po:4+ Te:4+ 0.37565751778322676
Ag:1+ Ba:2+ 0.3753006538763372
Er:3+ Re:6+ 0.37523273873552654
Mo:6+ Rh:4+ 0.3751114223689041
Cu:2+ Pr:4+ 0.3749795400543579
Mo:3+ U:5+ 0.37490644468009743
Am:3+ Se:2- 0.3748671104829534
Ni:2+ Pd:4+ 0.37460676495962797
I:1- Rb:1+ 0.3745346812873312
D:1+ Pd:2+ 0.3744479108826219
As:3+ La:3+ 0.37439085664566546
Ir:6+ Pr:3+ 0.3743755433794103
Ge:4+ W:6+ 0.3743062910164097
C:4+ Pt:2+ 0.37390303308320866
Sr:2+ Ti:3+ 0.37361023633085305
Hf:4+ Mg:2+ 0.3734468419097811
Rb:1+ U:4+ 0.37322178656601734
Co:3+ U:3+ 0.3730877960051478
Eu:3+ Pu:3+ 0.3730058534372078
Fe:5+ V:5+ 0.37283455247062885
Re:6+ Ti:4+ 0.37269681086250567
Cs:1+ In:1+ 0.3726493515522319
B:3+ Ho:2+ 0.37261692152531384
Dy:2+ Hg:2+ 0.3721586097869379
I:5+ Pr:3+ 0.3721304181650953
Co:4+ Fe:2+ 0.37168668002870875
Ce:4+ Te:4+ 0.371552546496153
Pd:4+ Zr:4+ 0.3713294232413552
As:3+ Cs:1+ 0.3710640273437958
Bi:3+ Cm:3+ 0.37102343354227385
Ag:3+ Fe:2+ 0.3709786415252824
Cu:2+ Ta:5+ 0.37091644267728924
Co:4+ Cu:2+ 0.3707814839079921
Cr:5+ Tb:3+ 0.3704123834507795
Nb:5+ U:4+ 0.3702168561559739
Bi:3+ Np:3+ 0.3699938650176753
Am:4+ Cd:2+ 0.3699731474331044
Cl:1- Tl:1+ 0.36976683027880747
Cu:3+ Mn:3+ 0.3697067672019029
As:3+ Ti:3+ 0.3695438143587341
Rh:4+ Sc:3+ 0.36898322798349187
Cd:2+ Se:4+ 0.3689386960579612
Ru:5+ Si:4+ 0.36888359571278023
Cs:1+ Ti:3+ 0.3688580737139838
Ga:3+ Pb:2+ 0.36850482046242916
Au:3+ Mn:3+ 0.3683025704976657
Al:3+ Nd:3+ 0.36820001688252796
Pt:4+ Yb:2+ 0.36806742423235994
Tb:4+ Tl:3+ 0.3680667737156348
Be:2+ In:3+ 0.36799644846811796
Ti:4+ Tm:3+ 0.36768031751430835
Nb:5+ Np:4+ 0.36762774553696975
Sm:3+ Yb:2+ 0.3672036123698576
Cr:4+ Pb:2+ 0.36642391278693365
Mn:2+ Tl:3+ 0.36638549114866936
Au:3+ Tm:3+ 0.36620094781620405
Hg:2+ Mo:5+ 0.36617064419040496
Fe:4+ Sn:4+ 0.3660792948625478
Ni:3+ Os:7+ 0.36596639207292775
Ga:3+ V:4+ 0.36589352713831563
Ag:2+ Pt:4+ 0.3652608807031936
Pr:2+ Tm:3+ 0.3646337139219118
Bi:3+ Cd:2+ 0.36419242817920466
As:3+ V:3+ 0.3638908578957151
Ac:3+ Tm:3+ 0.3637369800906975
Nd:3+ Os:7+ 0.3635520676596386
Cr:3+ Ir:4+ 0.3634770299092104
Fe:2+ Mo:5+ 0.3634720540221313
Fe:5+ P:5+ 0.36333784114697315
H:1+ Hg:2+ 0.36312585786457263
Cd:2+ Ge:2+ 0.3630816444905184
N:5+ Ni:3+ 0.3628978485054401
Si:4+ Ta:4+ 0.3626614811800862
Cu:2+ Mo:5+ 0.3626485085954711
Mo:3+ U:3+ 0.3615005477574799
Be:2+ Li:1+ 0.36147495497753224
Dy:3+ Te:6+ 0.361445619972974
Mn:3+ V:2+ 0.36125287337558754
Mn:3+ Tm:3+ 0.3610525879451998
Np:4+ Y:3+ 0.3609812871404864
N:3- U:6+ 0.3609137017143373
Ta:5+ U:6+ 0.3604931433249976
Er:3+ Pu:3+ 0.3602685504225
B:3+ Tm:3+ 0.36024503494484333
Ag:3+ Cr:3+ 0.36008862777553563
Dy:3+ Re:7+ 0.3598748875096075
Pd:2+ Sr:2+ 0.359749717210259
Ir:5+ Pr:3+ 0.35956447834277117
Se:2- Yb:2+ 0.3592653900387934
Ag:1+ Ir:6+ 0.35919734020351285
Ho:3+ U:5+ 0.3590183705510327
Ru:5+ Zr:4+ 0.3589457483844601
Ir:5+ Nd:3+ 0.3588632482485736
Sm:2+ Sm:3+ 0.35880814056852445
Si:4+ U:6+ 0.35866427799465944
N:3- Tb:3+ 0.35860451712650826
H:1+ Pt:2+ 0.3585808494948864
Te:4+ Tl:3+ 0.3583818703348607
Si:4+ Ti:3+ 0.35813586185705165
Co:3+ Ir:6+ 0.35772034332369923
Cd:2+ K:1+ 0.35750653384971914
Ho:3+ Pr:4+ 0.3572264442116708
Ba:2+ Se:4+ 0.357182692964959
Ni:2+ Se:2- 0.35714349674932033
Li:1+ Sr:2+ 0.3571334503530952
Ag:1+ I:5+ 0.3571039409843084
In:3+ Pr:4+ 0.3570941086508656
C:4+ In:3+ 0.3569777030778337
P:5+ Sn:4+ 0.35683194649285704
Bi:3+ Hf:4+ 0.35602929167317404
Ag:3+ Zn:2+ 0.3558714243510367
Ru:4+ Th:4+ 0.3557124112604223
Na:1+ Te:6+ 0.3555538829837316
U:4+ U:6+ 0.35546285568008124
Co:3+ Cr:2+ 0.3553691593910894
Ag:1+ Re:7+ 0.35517506920315717
Mg:2+ Re:5+ 0.35475954725423187
Cr:6+ Yb:3+ 0.3547589391142626
Gd:3+ U:3+ 0.35390042866374644
Sn:2+ Tl:3+ 0.35383348904251394
Co:3+ Tm:3+ 0.35379843901351954
Co:3+ Re:7+ 0.35365094874854885
Fe:2+ Pa:4+ 0.35354743003076394
I:7+ Tl:1+ 0.3535406865818355
Eu:2+ Nd:3+ 0.35340714728261746
As:5+ Nd:3+ 0.35334919608993803
Mg:2+ Pd:4+ 0.3531742049102071
As:3+ Tm:3+ 0.35316981927443103
Eu:2+ Tl:1+ 0.3531155835174849
Gd:3+ Yb:2+ 0.35305369726483926
Rh:4+ Ru:4+ 0.3522027814129343
Mn:3+ Os:7+ 0.3518236301588248
Pt:4+ V:3+ 0.35166609845691005
Co:3+ Zr:3+ 0.3513675115647274
Eu:3+ Fe:2+ 0.3513618337850887
Nd:3+ V:5+ 0.35118375167657534
Fe:4+ Ge:4+ 0.35098331060240234
Bi:3+ S:2- 0.3508825011494927
As:5+ Rh:5+ 0.35057358887141793
Au:3+ Dy:3+ 0.3501555841587708
Cr:6+ Nb:5+ 0.349872226290251
Se:4+ U:4+ 0.3498007062903645
Dy:2+ Mn:2+ 0.3496396651987953
Ag:3+ Nb:5+ 0.34924840820560693
Ni:3+ Pr:3+ 0.34916666554882697
Fe:2+ W:5+ 0.3491363544109816
Mo:6+ Pr:4+ 0.34858858035259754
Cd:2+ Rh:3+ 0.34833161084403674
Ga:3+ Mo:3+ 0.34796092401642315
As:3+ Pr:3+ 0.34736505199817197
Np:4+ Se:4+ 0.34735437596225543
Ba:2+ Ti:4+ 0.34728352546557084
C:2+ H:1+ 0.34696320352844207
Eu:3+ Nb:5+ 0.34692634924773036
Ir:4+ Si:4+ 0.34663390518277903
Pd:4+ Ti:4+ 0.3463069136506855
Se:6+ V:5+ 0.34610682934433545
Np:4+ Ta:5+ 0.3460778846467354
Nb:5+ Te:4+ 0.34601573489845944
Ag:2+ Zn:2+ 0.3458329322417662
Al:3+ Ho:3+ 0.3456337774912722
Co:3+ La:3+ 0.34552868934000247
Hg:2+ Pd:3+ 0.34549902186860115
Ho:3+ Mo:5+ 0.34547921522717256
Fe:3+ Pt:4+ 0.3454574369600429
Co:3+ Cu:3+ 0.3454116586880727
Co:3+ Ir:3+ 0.34528667194032414
Fe:2+ Re:7+ 0.3452459869407598
In:3+ Yb:2+ 0.3452313056792522
C:4+ Pd:2+ 0.34485858410623954
In:3+ Sn:2+ 0.34479918893336303
Mo:5+ Re:5+ 0.3443656649150098
Hg:2+ Rh:2+ 0.34410465681062835
Pu:4+ Yb:3+ 0.3438394037960921
Fe:3+ Hg:2+ 0.34364029340401275
Ag:1+ Re:6+ 0.3436078978447587
Am:3+ S:2- 0.34354614129239985
Au:1+ H:1+ 0.3431922429276965
Fe:2+ Zr:3+ 0.3430717056096644
Mo:3+ Tm:3+ 0.34288912922876336
Nb:5+ U:3+ 0.34287621122007733
Ba:2+ Pb:4+ 0.3427602594756887
Am:4+ Sn:4+ 0.34268045016174886
Mo:3+ Re:7+ 0.34266736424095967
Pa:4+ Sn:4+ 0.34242144405706426
Ge:4+ In:3+ 0.3423162806437094
Lu:3+ U:5+ 0.34225508428430024
Pb:2+ Pd:4+ 0.34212676303328576
Nb:5+ Yb:2+ 0.34200455149796777
C:4+ Se:4+ 0.34186925728401213
As:5+ Hf:4+ 0.34181254631617414
Gd:3+ Ta:5+ 0.3417362449971443
Cu:3+ Pt:4+ 0.3415809608293895
As:5+ Pb:4+ 0.3411909293201794
Eu:3+ U:6+ 0.34065299009655586
As:5+ Hg:2+ 0.34017419619591216
Fe:2+ Ho:3+ 0.33970082194525214
Gd:3+ Ir:6+ 0.33932330191323906
Hg:2+ Rh:5+ 0.33902950528598963
I:1- Sn:2+ 0.3388853860752093
Ag:1+ Tm:3+ 0.3387765630563146
Co:3+ V:4+ 0.33874875036532975
Ce:3+ Np:4+ 0.33873630407323185
Bi:3+ Eu:2+ 0.33858082897236674
Er:3+ Ti:4+ 0.3384847022350993
I:5+ Tl:3+ 0.3383791567329125
Cr:2+ Tl:3+ 0.3383218599662732
Tm:2+ Zn:2+ 0.33817589795859826
Ce:3+ Ge:4+ 0.33805431714035
Ru:4+ Y:3+ 0.3377476370800708
Ce:3+ Mo:6+ 0.3376013681889487
Re:6+ Sm:3+ 0.3375484054926435
Hg:2+ Ru:6+ 0.3374193066220396
Fe:2+ Ir:3+ 0.33707375620069413
Gd:3+ Te:6+ 0.3369273740749166
Cr:6+ Ho:3+ 0.3368043303995774
Mo:3+ Nd:3+ 0.33673937593159825
Ta:4+ Ta:5+ 0.336611681282348
Cr:3+ Te:6+ 0.33651342092133757
Np:4+ Zr:4+ 0.33650527607981195
Fe:2+ Rh:5+ 0.33647373343032716
Se:6+ Ti:4+ 0.3362832648254358
Na:1+ Te:4+ 0.3361927898816731
Cr:5+ Tm:3+ 0.3361526536321298
Bk:3+ K:1+ 0.3359097702951278
Sb:5+ Zn:2+ 0.3359017889449839
Mg:2+ Np:4+ 0.3356277503320131
Fe:6+ Hg:2+ 0.3353906041677828
Ag:2+ Ge:4+ 0.33487727792358396
Sc:3+ Si:4+ 0.33471240227450755
Ir:3+ Mo:3+ 0.3346130508126509
S:2- Yb:2+ 0.33457738624528593
Eu:2+ Pr:3+ 0.3345187423349968
Nb:5+ Sm:2+ 0.3342353439282579
Cs:1+ Ti:4+ 0.33377778950889553
Am:4+ Nb:5+ 0.33297343372343474
Nb:5+ Pa:4+ 0.33283158071558266
Cr:4+ Fe:2+ 0.3322299214310066
Ba:2+ Gd:3+ 0.3320876242832695
Mn:2+ Te:4+ 0.33181192435014223
Nd:3+ U:6+ 0.3317527684987241
As:5+ N:5+ 0.331644609598403
Pr:4+ Tl:1+ 0.33155227061839465
Gd:3+ Np:3+ 0.3313285261698219
I:7+ K:1+ 0.3312991192999513
Si:4+ Y:2+ 0.33104484217989333
Bk:3+ W:6+ 0.3309788589030544
H:1+ Pd:2+ 0.330673701837066
B:3+ Fe:2+ 0.3304550176742635
Ag:1+ Os:7+ 0.3302259650440775
As:5+ Fe:2+ 0.33004888379673825
Ga:3+ Nb:5+ 0.32995824333991797
Lu:3+ U:3+ 0.3299111455739843
Pd:2+ Te:4+ 0.3297896269809747
Re:7+ Si:4+ 0.32958983536622627
Cr:6+ Ta:5+ 0.3294191673722287
Co:4+ Ta:5+ 0.3293408311704469
In:3+ Ru:3+ 0.3292774397911712
Dy:3+ Ga:3+ 0.32927604102379204
In:1+ Sm:3+ 0.32884804760290504
Ag:3+ Ta:5+ 0.32877592019474283
Ge:2+ Mn:2+ 0.32870873985985805
Ir:3+ Tl:3+ 0.32863757939229765
I:5+ Mn:2+ 0.3286171031919494
Ga:3+ Rb:1+ 0.3282587024366345
Dy:3+ Pb:2+ 0.32821967484846637
Sm:2+ Y:3+ 0.3281925973319456
Pb:4+ Yb:3+ 0.32799623298114133
Am:3+ Yb:3+ 0.32799119619456407
Cr:6+ W:6+ 0.32781542900300104
Ce:3+ Fe:4+ 0.3278103911432639
Ba:2+ Y:3+ 0.3277640538468774
Ce:3+ Tb:4+ 0.3274386152824514
Bi:3+ Sr:2+ 0.3273064817689861
Hg:2+ Mn:6+ 0.32730464826947536
Ag:3+ Tl:1+ 0.32717367893201793
Ce:4+ Cu:2+ 0.32684200151076126
Ge:2+ Nb:5+ 0.32674857933092216
Tc:7+ Tl:3+ 0.3267196875588515
Er:3+ Pd:2+ 0.3266629248353825
Bi:5+ Pr:3+ 0.3266417148556719
Eu:3+ Ta:5+ 0.32658997731659273
Nb:5+ Y:2+ 0.32639261617924686
Ge:4+ Mo:4+ 0.3263102145770131
Dy:3+ Pt:4+ 0.3263085926460308
Hf:4+ Mo:3+ 0.3256701145741512
Mg:2+ Mn:4+ 0.32563269156060226
Lu:3+ Te:4+ 0.3256027666531683
Co:2+ U:4+ 0.3255589488191874
Nb:5+ Re:7+ 0.3250133043741133
Fe:4+ Mg:2+ 0.32480210355924843
Cu:2+ Mn:6+ 0.3240980154451976
Ti:4+ Tl:1+ 0.32384332015068307
Cl:1- Se:2- 0.3234424560229184
Ru:7+ Tl:3+ 0.32340305134979147
B:3+ Cu:1+ 0.3228973575063874
Se:4+ Sn:2+ 0.32278492622898497
Ta:5+ U:3+ 0.3227772531189396
Si:4+ Tc:4+ 0.3227694465962758
Au:3+ Zn:2+ 0.32218416441997616
Co:3+ Ru:5+ 0.32211885213574665
Ta:5+ Yb:2+ 0.3219502498880547
Ag:3+ Ce:3+ 0.3219043706310553
