base_formula,space_group_num,space_group,structure,base_log_ionic_conductivity,new_formula
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Tb2O12Mn0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Tb2O12Ti0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Tb2O12Ni0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Mo2O12Al0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Mo2O12Ga0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Mo2O12Fe0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Mo2O12Cr0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Mo2O12In0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Mo2O12Co0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Mo2O12Sc0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Mo2O12V0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Mo2O12Mn0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Mo2O12Ti0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Mo2O12Ni0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Pb2O12Al0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Pb2O12Ga0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Pb2O12Fe0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Pb2O12Cr0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Pb2O12In0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Pb2O12Co0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Pb2O12Sc0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Pb2O12V0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Pb2O12Mn0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Pb2O12Ti0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Pb2O12Ni0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Ru2O12Al0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Ru2O12Ga0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Ru2O12Fe0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Ru2O12Cr0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Ru2O12In0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Ru2O12Co0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Ru2O12Sc0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Ru2O12V0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Ru2O12Mn0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Ru2O12Ti0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Eu3Ru2O12Ni0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Zr2O12Al0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Zr2O12Ga0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Zr2O12Fe0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Zr2O12Cr0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Zr2O12In0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Zr2O12Co0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Zr2O12Sc0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Zr2O12V0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Zr2O12Mn0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Zr2O12Ti0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Zr2O12Ni0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Hf2O12Al0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Hf2O12Ga0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Hf2O12Fe0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Hf2O12Cr0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Hf2O12In0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Hf2O12Co0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Hf2O12Sc0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Hf2O12V0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Hf2O12Mn0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Hf2O12Ti0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Hf2O12Ni0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Ti2O12Al0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Ti2O12Ga0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Ti2O12Fe0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Ti2O12Cr0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Ti2O12In0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Ti2O12Co0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Ti2O12Sc0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Ti2O12V0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Ti2O12Mn0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Ti2O12Ti0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Ti2O12Ni0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Sn2O12Al0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Sn2O12Ga0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Sn2O12Fe0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Sn2O12Cr0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Sn2O12In0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Sn2O12Co0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Sn2O12Sc0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Sn2O12V0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Sn2O12Mn0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Sn2O12Ti0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Sn2O12Ni0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Tb2O12Al0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Tb2O12Ga0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Tb2O12Fe0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Tb2O12Cr0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Tb2O12In0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Tb2O12Co0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Tb2O12Sc0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Tb2O12V0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Tb2O12Mn0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Tb2O12Ti0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Tb2O12Ni0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Mo2O12Al0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Mo2O12Ga0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Mo2O12Fe0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Mo2O12Cr0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Mo2O12In0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Mo2O12Co0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Mo2O12Sc0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Mo2O12V0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Mo2O12Mn0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Mo2O12Ti0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Mo2O12Ni0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Pb2O12Al0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Pb2O12Ga0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Pb2O12Fe0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Pb2O12Cr0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Pb2O12In0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Pb2O12Co0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Pb2O12Sc0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Pb2O12V0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Pb2O12Mn0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Pb2O12Ti0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Pb2O12Ni0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Ru2O12Al0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Ru2O12Ga0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Ru2O12Fe0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Ru2O12Cr0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Ru2O12In0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Ru2O12Co0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Ru2O12Sc0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Ru2O12V0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Ru2O12Mn0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Ru2O12Ti0.258
Li6.660La3Zr2O12Al0.258,230.0,,,-3.821023053,Li6.660Ho3Ru2O12Ni0.258
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ga0.28La3Zr2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Fe0.28La3Zr2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Cr0.28La3Zr2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16In0.28La3Zr2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Co0.28La3Zr2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Sc0.28La3Zr2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16V0.28La3Zr2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Mn0.28La3Zr2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ti0.28La3Zr2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ni0.28La3Zr2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Al0.28La3Hf2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ga0.28La3Hf2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Fe0.28La3Hf2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Cr0.28La3Hf2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16In0.28La3Hf2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Co0.28La3Hf2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Sc0.28La3Hf2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16V0.28La3Hf2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Mn0.28La3Hf2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ti0.28La3Hf2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ni0.28La3Hf2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Al0.28La3Ti2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ga0.28La3Ti2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Fe0.28La3Ti2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Cr0.28La3Ti2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16In0.28La3Ti2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Co0.28La3Ti2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Sc0.28La3Ti2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16V0.28La3Ti2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Mn0.28La3Ti2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ti0.28La3Ti2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ni0.28La3Ti2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Al0.28La3Sn2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ga0.28La3Sn2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Fe0.28La3Sn2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Cr0.28La3Sn2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16In0.28La3Sn2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Co0.28La3Sn2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Sc0.28La3Sn2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16V0.28La3Sn2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Mn0.28La3Sn2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ti0.28La3Sn2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ni0.28La3Sn2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Al0.28La3Tb2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ga0.28La3Tb2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Fe0.28La3Tb2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Cr0.28La3Tb2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16In0.28La3Tb2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Co0.28La3Tb2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Sc0.28La3Tb2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16V0.28La3Tb2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Mn0.28La3Tb2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ti0.28La3Tb2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ni0.28La3Tb2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Al0.28La3Mo2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ga0.28La3Mo2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Fe0.28La3Mo2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Cr0.28La3Mo2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16In0.28La3Mo2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Co0.28La3Mo2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Sc0.28La3Mo2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16V0.28La3Mo2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Mn0.28La3Mo2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ti0.28La3Mo2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ni0.28La3Mo2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Al0.28La3Pb2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ga0.28La3Pb2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Fe0.28La3Pb2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Cr0.28La3Pb2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16In0.28La3Pb2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Co0.28La3Pb2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Sc0.28La3Pb2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16V0.28La3Pb2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Mn0.28La3Pb2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ti0.28La3Pb2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ni0.28La3Pb2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Al0.28La3Ru2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ga0.28La3Ru2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Fe0.28La3Ru2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Cr0.28La3Ru2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16In0.28La3Ru2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Co0.28La3Ru2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Sc0.28La3Ru2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16V0.28La3Ru2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Mn0.28La3Ru2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ti0.28La3Ru2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ni0.28La3Ru2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Al0.28Nd3Zr2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ga0.28Nd3Zr2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Fe0.28Nd3Zr2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Cr0.28Nd3Zr2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16In0.28Nd3Zr2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Co0.28Nd3Zr2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Sc0.28Nd3Zr2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16V0.28Nd3Zr2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Mn0.28Nd3Zr2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ti0.28Nd3Zr2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ni0.28Nd3Zr2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Al0.28Nd3Hf2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ga0.28Nd3Hf2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Fe0.28Nd3Hf2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Cr0.28Nd3Hf2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16In0.28Nd3Hf2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Co0.28Nd3Hf2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Sc0.28Nd3Hf2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16V0.28Nd3Hf2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Mn0.28Nd3Hf2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ti0.28Nd3Hf2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ni0.28Nd3Hf2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Al0.28Nd3Ti2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ga0.28Nd3Ti2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Fe0.28Nd3Ti2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Cr0.28Nd3Ti2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16In0.28Nd3Ti2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Co0.28Nd3Ti2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Sc0.28Nd3Ti2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16V0.28Nd3Ti2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Mn0.28Nd3Ti2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ti0.28Nd3Ti2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ni0.28Nd3Ti2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Al0.28Nd3Sn2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ga0.28Nd3Sn2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Fe0.28Nd3Sn2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Cr0.28Nd3Sn2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16In0.28Nd3Sn2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Co0.28Nd3Sn2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Sc0.28Nd3Sn2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16V0.28Nd3Sn2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Mn0.28Nd3Sn2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ti0.28Nd3Sn2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ni0.28Nd3Sn2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Al0.28Nd3Tb2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Ga0.28Nd3Tb2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Fe0.28Nd3Tb2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Cr0.28Nd3Tb2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16In0.28Nd3Tb2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Co0.28Nd3Tb2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Sc0.28Nd3Tb2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16V0.28Nd3Tb2O12
Li6.16Al0.28La3Zr2O12,230.0,,,-3.214670165,Li6.16Mn0.28Nd3Tb2O12
